DEW,SLP,TMP,VIS,WND_SPD,WEATHER_DELAY
50,10125,161,16093,93,1
50,10126,167,16093,82,1
50,10125,161,16093,93,0
50,10126,167,16093,82,1
50,10125,161,16093,93,0
50,10125,161,16093,93,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
50,10125,161,16093,93,0
50,10125,161,16093,93,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
44,10131,156,16093,93,0
44,10131,156,16093,93,0
50,10126,167,16093,82,0
44,10131,156,16093,93,0
50,10126,167,16093,82,0
50,10126,167,16093,82,1
44,10131,156,16093,93,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
44,10131,156,16093,93,0
44,10131,156,16093,93,0
44,10131,156,16093,93,0
44,10131,156,16093,93,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
50,10126,167,16093,82,0
44,10131,156,16093,93,0
44,10131,156,16093,93,1
44,10131,156,16093,93,0
39,10132,167,16093,88,0
39,10132,167,16093,88,1
39,10132,167,16093,88,0
39,10132,167,16093,88,0
39,10132,167,16093,88,0
44,10131,156,16093,93,1
44,10131,156,16093,93,0
39,10132,167,16093,88,0
44,10131,156,16093,93,0
44,10131,156,16093,93,1
39,10132,167,16093,88,0
44,10131,156,16093,93,0
39,10132,167,16093,88,0
44,10131,156,16093,93,0
39,10132,167,16093,88,0
39,10132,167,16093,88,1
39,10132,167,16093,88,0
39,10132,167,16093,88,0
28,10129,172,16093,82,0
28,10129,172,16093,82,0
28,10129,172,16093,82,0
28,10129,172,16093,82,0
28,10129,172,16093,82,0
28,10129,172,16000,82,1
28,10129,172,16000,82,0
28,10129,172,16000,82,0
28,10129,172,16093,82,0
39,10132,167,16093,88,0
28,10129,172,16000,82,1
28,10129,172,16093,82,1
28,10129,172,16093,82,0
28,10129,172,16093,82,0
28,10129,172,16093,82,0
28,10129,172,16000,82,0
28,10129,172,16000,82,0
28,10129,172,16093,82,0
28,10129,172,16093,82,1
28,10129,172,16000,82,0
28,10129,172,16093,82,0
28,10129,172,16093,82,0
39,10132,167,16093,88,0
28,10129,172,16093,82,0
28,10129,172,16000,82,0
28,10129,172,16000,82,0
28,10129,172,16093,82,1
28,10129,178,16093,67,0
28,10129,172,16093,82,0
28,10129,172,16000,82,0
28,10129,172,16093,82,0
28,10129,178,16093,67,0
28,10129,172,16000,82,0
28,10129,172,16000,82,0
28,10129,172,16000,82,1
28,10129,172,16000,82,0
28,10129,172,16093,82,1
28,10129,178,16093,67,0
28,10129,178,16093,67,0
28,10129,172,16000,82,0
28,10129,178,16093,67,1
28,10129,172,16000,82,0
28,10129,172,16093,82,0
28,10129,172,16000,82,1
28,10129,178,16093,67,1
17,10131,167,16093,82,0
28,10129,172,16000,82,1
17,10131,167,16093,82,0
28,10129,178,16093,67,0
17,10131,167,16093,82,0
28,10129,178,16093,67,0
28,10129,178,16093,67,0
17,10131,167,16093,82,0
28,10129,178,16093,67,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10131,167,16093,82,1
17,10131,167,16093,82,0
28,10129,178,16093,67,0
28,10129,178,16093,67,1
17,10134,172,16093,72,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10134,172,16093,72,0
17,10131,167,16093,82,0
17,10134,172,16093,72,0
17,10131,167,16093,82,0
17,10134,172,16093,72,0
17,10134,172,16093,72,1
17,10131,167,16093,82,0
17,10131,167,16093,82,0
17,10134,172,16093,72,0
17,10134,172,16093,72,1
17,10134,172,16093,72,0
17,10131,167,16093,82,1
17,10134,172,16093,72,0
17,10134,172,16093,72,0
17,10136,167,16093,82,0
17,10136,167,16093,82,0
17,10136,167,16093,82,0
17,10136,167,16093,82,0
17,10134,172,16093,72,0
17,10136,167,16093,82,1
17,10134,172,16093,72,0
17,10136,167,16093,82,0
17,10134,172,16093,72,0
17,10136,167,16093,82,0
17,10136,167,16093,82,0
17,10134,172,16093,72,0
17,10136,167,16093,82,0
17,10136,167,16093,82,0
17,10136,167,16093,82,1
11,10136,167,16093,77,1
11,10145,150,16093,67,1
11,10136,167,16093,77,1
9999,99999,9999,999999,9999,0
11,10158,128,16093,51,0
17,10157,122,16093,36,0
9999,99999,9999,999999,9999,0
17,10157,122,16000,36,0
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
11,10155,117,16093,21,0
17,10157,122,16093,36,0
11,10155,117,16093,21,0
9999,99999,9999,999999,9999,0
17,10157,122,16000,36,0
9999,99999,9999,999999,9999,0
17,10157,122,16093,36,0
17,10157,122,16093,36,0
17,10157,122,16093,36,0
11,10155,117,16093,21,0
17,10157,122,16093,36,0
11,10155,117,16093,21,0
17,10157,122,16000,36,0
17,10157,122,16093,36,0
17,10157,122,16000,36,0
17,10157,122,16000,36,0
17,10157,122,16093,36,1
11,10155,117,16093,21,0
11,10155,117,16093,21,0
11,10155,117,16093,21,0
17,10157,122,16093,36,0
17,10157,122,16000,36,0
17,10157,122,16000,36,1
11,10155,117,16093,21,0
17,10157,122,16000,36,0
17,10157,122,16000,36,1
11,10155,117,16093,21,0
11,10155,117,16093,21,0
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10155,117,16093,21,0
11,10155,117,16093,21,0
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10155,117,16093,21,0
11,10155,117,16093,21,0
11,10155,117,16093,21,0
11,10159,117,16093,26,0
11,10155,117,16093,21,1
11,10155,117,16093,21,0
11,10155,117,16093,21,0
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10155,117,16093,21,0
11,10159,117,16093,26,0
11,10150,111,16093,26,0
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10150,111,16093,26,0
11,10159,117,16093,26,0
11,10150,111,16093,26,1
11,10159,117,16093,26,0
11,10159,117,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
11,10159,117,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
11,10159,117,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
11,10159,117,16093,26,0
11,10159,117,16093,26,1
11,10150,111,16093,26,0
11,10150,111,16093,26,0
0,10157,117,16093,26,0
0,10157,117,16093,26,0
0,10157,117,16093,26,0
0,10157,117,16093,26,0
11,10150,111,16093,26,0
0,10157,117,16093,26,1
0,10157,117,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
0,10157,117,16093,26,1
0,10157,117,16093,26,1
0,10157,117,16093,26,0
0,10157,117,16093,26,0
0,10157,117,16093,26,0
11,10150,111,16093,26,0
11,10150,111,16093,26,0
0,10157,117,16093,26,0
11,10150,111,16093,26,0
6,10162,122,16093,0,0
0,10157,117,16093,26,0
0,10157,117,16093,26,0
6,10162,122,16093,0,1
0,10157,117,16093,26,1
0,10157,117,16093,26,0
6,10162,122,16093,0,1
6,10162,122,16093,0,0
0,10157,117,16093,26,0
6,10162,122,16093,0,0
6,10162,122,16093,0,0
6,10162,122,16093,0,0
6,10162,122,16093,0,0
6,10162,122,16093,0,1
0,10157,117,16093,26,0
0,10157,117,16093,26,0
6,10162,122,16093,0,1
11,10168,128,16093,31,0
11,10168,128,16093,31,0
6,10162,122,16093,0,0
11,10168,128,16093,31,0
11,10168,128,16000,31,0
6,10162,122,16093,0,0
6,10162,122,16093,0,1
6,10162,122,16093,0,0
11,10168,128,16093,31,0
11,10168,128,16093,31,0
6,10162,122,16093,0,0
6,10162,122,16093,0,0
11,10168,128,16093,31,0
11,10168,128,16093,31,0
11,10168,128,16093,31,0
6,10162,122,16093,0,0
6,10162,122,16093,0,0
6,10162,122,16093,0,0
11,10168,128,16093,31,0
6,10162,122,16093,0,0
11,10168,128,16093,31,0
6,10163,139,16093,0,0
11,10168,128,16093,31,0
6,10163,139,16093,0,0
6,10163,139,16093,0,0
11,10168,128,16093,31,0
11,10168,128,16093,31,1
6,10163,139,16093,0,0
11,10168,128,16000,31,0
11,10168,128,16000,31,0
6,10163,139,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
6,10163,139,16093,0,0
6,10163,139,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,1
6,10163,139,16093,0,0
-6,10161,144,16093,0,0
6,10163,139,16093,0,0
6,10163,139,16093,0,0
6,10163,139,16093,0,0
-6,10161,144,16093,0,1
6,10163,139,16093,0,0
6,10163,139,16093,0,0
11,10158,156,16093,15,0
11,10158,156,16093,15,0
-6,10161,144,16093,0,1
11,10158,156,16093,15,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,1
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,1
11,10158,156,16093,15,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
11,10158,156,16093,15,0
11,10158,156,16093,15,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,0
-6,10161,144,16093,0,1
-6,10161,144,16093,0,1
-6,10161,144,16093,0,0
11,10158,156,16093,15,0
-6,10157,156,16093,31,0
-6,10157,156,16093,31,1
11,10158,156,16093,15,0
-6,10157,156,16093,31,0
11,10158,156,16093,15,1
-6,10157,156,16093,31,1
-6,10157,156,16093,31,0
-6,10157,156,16093,31,0
-6,10157,156,16093,31,1
-6,10157,156,16093,31,0
11,10158,156,16093,15,1
11,10158,156,16093,15,0
-6,10157,156,16093,31,1
-6,10157,156,16093,31,0
11,10158,156,16093,15,0
-6,10157,156,16093,31,1
11,10158,156,16093,15,1
11,10158,156,16093,15,1
-6,10157,156,16093,31,1
-6,10157,156,16093,31,1
-6,10157,156,16093,31,1
0,10151,156,16093,46,0
-6,10157,156,16093,31,0
0,10151,156,16093,46,1
-6,10157,156,16093,31,1
0,10151,156,16093,46,1
0,10151,156,16093,46,1
0,10151,156,16093,46,0
-6,10157,156,16093,31,0
0,10151,156,16093,46,0
0,10151,156,16093,46,0
-6,10157,156,16093,31,0
-6,10157,156,16093,31,1
0,10151,156,16093,46,1
-6,10157,156,16093,31,0
0,10151,156,16093,46,1
-6,10157,156,16093,31,1
-6,10157,156,16093,31,0
0,10151,156,16093,46,0
22,10148,156,16093,41,1
0,10151,156,16093,46,1
0,10151,156,16093,46,0
0,10151,156,16093,46,0
0,10151,156,16093,46,1
22,10148,156,16093,41,0
0,10151,156,16093,46,1
22,10148,156,16000,41,1
0,10151,156,16093,46,0
22,10148,156,16093,41,0
22,10148,156,16093,41,0
0,10151,156,16093,46,0
0,10151,156,16093,46,1
22,10148,156,16000,41,1
22,10148,156,16000,41,0
22,10148,156,16000,41,1
22,10148,156,16093,41,0
22,10148,156,16093,41,0
0,10151,156,16093,46,1
44,10140,150,16093,41,0
44,10140,150,16093,41,0
22,10148,156,16000,41,0
44,10140,150,16093,41,0
44,10140,150,16093,41,0
22,10148,156,16000,41,0
22,10148,156,16093,41,0
44,10140,150,16093,41,0
44,10140,150,16093,41,1
22,10148,156,16000,41,0
22,10148,156,16000,41,0
22,10148,156,16093,41,0
44,10140,150,16093,41,1
22,10148,156,16093,41,0
22,10148,156,16000,41,0
22,10148,156,16093,41,0
44,10140,150,16093,41,0
22,10148,156,16093,41,1
22,10148,156,16093,41,0
44,10140,150,16093,41,0
44,10140,150,16093,41,1
44,10140,150,16093,41,0
44,10140,150,16093,41,0
56,10137,150,16093,46,0
56,10137,150,16093,46,0
44,10140,150,16093,41,0
56,10137,150,16093,46,0
56,10137,150,16093,46,0
56,10137,150,16093,46,0
56,10137,150,16093,46,0
56,10137,150,16093,46,1
44,10140,150,16093,41,1
56,10137,150,16093,46,0
56,10137,150,16093,46,0
44,10140,150,16093,41,0
56,10137,150,16093,46,0
44,10140,150,16093,41,1
44,10140,150,16093,41,1
56,10137,150,16093,46,1
67,10132,144,16093,51,0
67,10132,144,16093,51,0
67,10132,144,16093,51,0
56,10137,150,16093,46,0
56,10137,150,16093,46,0
67,10132,144,16093,51,1
56,10137,150,16093,46,0
56,10137,150,16093,46,0
56,10137,150,16093,46,1
56,10137,150,16093,46,0
56,10137,150,16093,46,1
56,10137,150,16093,46,0
56,10137,150,16093,46,0
67,10132,144,16093,51,0
67,10132,144,16093,51,0
56,10137,150,16093,46,0
56,10137,150,16093,46,1
67,10132,144,16093,51,0
56,10137,150,16093,46,0
78,10133,139,16093,41,0
78,10133,139,16093,41,0
67,10132,144,16093,51,0
67,10132,144,16093,51,0
67,10132,144,16093,51,0
67,10132,144,16093,51,1
78,10133,139,16093,41,1
67,10132,144,16093,51,0
78,10133,139,16093,41,0
78,10133,139,16093,41,1
67,10132,144,16093,51,1
67,10132,144,16093,51,0
78,10133,139,16093,41,0
78,10133,139,16093,41,0
78,10133,139,16093,41,1
67,10132,144,16093,51,0
78,10133,139,16093,41,0
67,10132,144,16093,51,1
83,10133,133,16093,41,1
83,10133,133,16093,41,0
78,10133,139,16093,41,1
78,10133,139,16093,41,1
78,10133,128,16093,31,1
83,10133,133,16093,41,1
89,10119,122,16093,36,0
83,10112,122,16093,26,0
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
83,10112,122,16093,26,0
83,10112,122,16093,26,0
78,10113,122,16093,31,0
83,10112,122,16093,26,0
83,10112,122,16093,26,0
9999,99999,9999,999999,9999,0
83,10112,122,16000,26,0
78,10113,122,16093,31,0
83,10112,122,16000,26,0
9999,99999,9999,999999,9999,0
78,10113,122,16093,31,0
83,10112,122,16000,26,0
83,10112,122,16093,26,0
78,10113,122,16093,31,0
83,10112,122,16093,26,0
83,10112,122,16093,26,0
83,10112,122,16093,26,0
78,10113,122,16093,31,0
83,10112,122,16093,26,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
83,10112,122,16093,26,0
78,10113,122,16093,31,0
83,10112,122,16093,26,0
78,10113,122,16093,31,0
83,10112,122,16000,26,0
78,10113,122,16093,31,0
83,10112,122,16000,26,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
78,10113,122,16093,31,0
72,10110,128,16093,15,0
78,10113,122,16093,31,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
78,10113,122,16093,31,0
72,10110,128,16093,15,0
78,10113,122,16093,31,0
72,10110,128,16093,15,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10110,128,16093,15,0
72,10115,128,16093,26,0
72,10110,128,16093,15,0
72,10115,128,16093,26,0
72,10110,128,16093,15,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10115,128,16093,26,1
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10110,128,16093,15,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
72,10110,128,16093,15,1
72,10115,128,16093,26,0
72,10110,128,16093,15,0
72,10110,128,16093,15,0
72,10115,128,16093,26,1
72,10110,128,16093,15,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
67,10122,122,16093,41,0
67,10122,122,16093,41,0
67,10122,122,16093,41,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
67,10122,122,16093,41,0
72,10115,128,16093,26,0
67,10122,122,16093,41,0
72,10115,128,16093,26,0
72,10115,128,16093,26,0
67,10122,122,16093,41,1
67,10122,122,16093,41,1
67,10122,122,16093,41,0
67,10122,122,16093,41,0
67,10122,122,16093,41,0
72,10115,128,16093,26,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
67,10122,122,16093,41,0
72,10128,133,16093,36,0
72,10128,133,16093,36,1
67,10122,122,16093,41,0
72,10128,133,16093,36,0
67,10122,122,16093,41,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
67,10122,122,16093,41,0
67,10122,122,16093,41,0
67,10122,122,16093,41,0
67,10122,122,16093,41,0
72,10128,133,16093,36,1
72,10128,133,16093,36,0
72,10128,133,16093,36,0
67,10131,150,16093,41,0
67,10131,150,16093,41,0
72,10128,133,16093,36,1
67,10131,150,16093,41,0
72,10128,133,16093,36,0
67,10131,150,16000,41,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
67,10131,150,16093,41,1
72,10128,133,16093,36,0
67,10131,150,16000,41,0
67,10131,150,16000,41,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
72,10128,133,16093,36,0
67,10131,150,16000,41,0
56,10133,172,16093,67,0
67,10131,150,16093,41,0
67,10131,150,16000,41,0
67,10131,150,16000,41,0
67,10131,150,16000,41,0
67,10131,150,16000,41,0
56,10133,172,16093,67,0
67,10131,150,16093,41,0
67,10131,150,16093,41,0
67,10131,150,16093,41,0
67,10131,150,16000,41,0
56,10133,172,16093,67,0
50,10134,194,16093,67,0
50,10134,194,16093,67,0
67,10131,150,16000,41,0
50,10134,194,16093,67,0
56,10133,172,16093,67,1
56,10133,172,16093,67,1
50,10134,194,16093,67,0
56,10133,172,16093,67,0
56,10133,172,16093,67,0
56,10133,172,16093,67,1
56,10133,172,16093,67,0
56,10133,172,16093,67,0
56,10133,172,16093,67,0
50,10134,194,16093,67,0
50,10134,194,16093,67,0
56,10133,172,16093,67,0
56,10133,172,16093,67,0
50,10134,194,16093,67,0
56,10133,172,16093,67,0
56,10133,172,16093,67,1
56,10133,172,16093,67,0
56,10133,172,16093,67,1
44,10135,217,16093,51,0
44,10135,217,16093,51,0
50,10134,194,16093,67,0
50,10134,194,16093,67,1
44,10135,217,16093,51,0
50,10134,194,16093,67,1
44,10135,217,16093,51,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
50,10134,194,16093,67,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
50,10134,194,16093,67,0
50,10134,194,16093,67,0
50,10134,194,16093,67,0
44,10135,217,16093,51,0
44,10131,228,16093,72,1
44,10135,217,16093,51,0
44,10131,228,16093,72,0
44,10135,217,16093,51,0
44,10131,228,16093,72,0
44,10135,217,16093,51,1
44,10135,217,16093,51,1
44,10131,228,16093,72,0
44,10131,228,16093,72,1
44,10131,228,16093,72,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
44,10135,217,16093,51,0
44,10131,228,16093,72,1
44,10135,217,16093,51,0
44,10131,228,16093,72,0
44,10131,228,16093,72,0
44,10135,217,16093,51,0
39,10128,239,16093,57,0
44,10131,228,16093,72,0
39,10128,239,16093,57,0
44,10131,228,16093,72,1
44,10131,228,16093,72,0
44,10131,228,16093,72,0
39,10128,239,16093,57,0
44,10131,228,16093,72,1
44,10131,228,16093,72,0
39,10128,239,16093,57,0
39,10128,239,16093,57,0
39,10128,239,16093,57,0
44,10131,228,16093,72,0
44,10131,228,16093,72,0
39,10128,239,16093,57,0
44,10131,228,16093,72,0
39,10128,239,16093,57,0
39,10128,239,16093,57,1
39,10129,233,16093,82,0
39,10128,239,16093,57,0
39,10129,233,16000,82,0
39,10129,233,16000,82,0
39,10129,233,16093,82,1
39,10129,233,16000,82,0
39,10128,239,16093,57,0
39,10129,233,16000,82,0
39,10128,239,16093,57,0
39,10129,233,16000,82,0
39,10129,233,16093,82,0
39,10129,233,16093,82,0
39,10129,233,16093,82,0
39,10129,233,16093,82,0
39,10129,233,16093,82,0
39,10129,233,16000,82,1
39,10129,233,16000,82,0
39,10128,239,16093,57,0
39,10129,233,16000,82,0
39,10128,239,16093,57,1
33,10129,244,16093,124,0
39,10129,233,16000,82,1
33,10129,244,16093,124,0
39,10129,233,16093,82,1
39,10129,233,16000,82,0
39,10129,233,16000,82,0
33,10129,244,16093,124,0
39,10129,233,16093,82,0
39,10129,233,16000,82,1
39,10129,233,16093,82,0
39,10129,233,16000,82,0
39,10129,233,16093,82,0
33,10129,244,16093,124,0
60,99999,210,16093,93,0
60,99999,210,16093,93,1
39,10129,233,16000,82,1
60,99999,210,16093,93,0
39,10129,233,16093,82,0
60,99999,210,16093,93,0
39,10129,233,16000,82,0
60,99999,210,16093,93,0
39,10129,233,16093,82,0
60,99999,210,16093,93,1
39,10129,233,16000,82,1
33,10129,244,16093,124,0
60,99999,210,16093,93,0
61,10135,222,16093,72,1
61,10135,222,16093,72,0
33,10129,244,16093,124,0
33,10129,244,16093,124,0
61,10135,222,16093,72,0
33,10129,244,16093,124,0
33,10129,244,16093,124,0
61,10135,222,16093,72,0
60,99999,210,16093,93,0
33,10129,244,16093,124,0
60,99999,210,16093,93,0
61,10135,222,16093,72,0
60,99999,210,16093,93,0
61,10135,222,16093,72,0
56,10140,222,16093,77,0
60,99999,210,16093,93,0
61,10135,222,16093,72,1
61,10135,222,16093,72,0
56,10140,222,16093,77,0
56,10140,222,16093,77,0
61,10135,222,16093,72,0
56,10140,222,16093,77,0
61,10135,222,16093,72,0
61,10135,222,16093,72,0
44,10144,228,16093,77,0
56,10140,222,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,0
56,10140,222,16093,77,1
56,10140,222,16093,77,1
56,10140,222,16093,77,0
44,10144,228,16093,77,1
44,10144,228,16093,77,0
56,10140,222,16093,77,0
56,10140,222,16093,77,1
56,10140,222,16093,77,0
44,10144,228,16093,77,0
56,10140,222,16093,77,0
56,10140,222,16093,77,0
56,10140,222,16093,77,1
56,10140,222,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,1
56,10140,222,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,0
44,10144,228,16093,77,1
6,10219,144,16093,67,0
-22,10233,133,16000,67,0
6,10219,144,16093,67,0
9999,99999,9999,999999,9999,0
-22,10233,133,16000,67,0
-33,10244,117,16093,62,0
-33,10244,117,16093,62,0
-22,10233,133,16093,67,1
-22,10233,133,16000,67,0
-22,10233,133,16093,67,0
-22,10233,133,16000,67,0
-33,10244,117,16093,62,0
-22,10233,133,16093,67,0
-22,10233,133,16093,67,1
-33,10244,117,16093,62,0
-33,10244,117,16093,62,0
-22,10233,133,16093,67,0
-22,10233,133,16000,67,0
-22,10233,133,16000,67,0
-39,10255,106,16093,62,0
-33,10244,117,16093,62,0
-33,10244,117,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,1
-33,10244,117,16093,62,0
-39,10255,106,16093,62,0
-33,10244,117,16093,62,1
-33,10244,117,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-33,10244,117,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-33,10244,117,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-39,10263,100,16093,46,0
-39,10263,100,16093,46,0
-39,10263,100,16093,46,0
-39,10255,106,16093,62,0
-39,10263,100,16093,46,0
-39,10263,100,16093,46,0
-39,10255,106,16093,62,0
-39,10263,100,16093,46,1
-39,10263,100,16093,46,0
-39,10255,106,16093,62,0
-39,10255,106,16093,62,0
-39,10263,100,16093,46,0
-39,10255,106,16093,62,0
-39,10263,100,16093,46,0
-39,10263,100,16093,46,0
-33,10272,94,16093,36,1
-33,10272,94,16093,36,0
-33,10272,94,16093,36,0
-33,10272,94,16093,36,0
-33,10272,94,16093,36,0
-39,10263,100,16093,46,0
-33,10272,94,16093,36,0
-39,10263,100,16093,46,0
-39,10263,100,16093,46,0
-39,10263,100,16093,46,0
-33,10272,94,16093,36,0
-33,10272,94,16093,36,0
-39,10263,100,16093,46,0
-33,10272,94,16093,36,0
-22,10281,100,16093,62,0
-33,10272,94,16093,36,0
-33,10272,94,16093,36,0
-22,10281,100,16093,62,0
-33,10272,94,16093,36,0
-22,10281,100,16093,62,0
-33,10272,94,16093,36,0
